ticker,date,headline,content,source,overall_sentiment_score,overall_sentiment_label
AAPL,2023-02-02,Apple Is Dropping Industrial Design Chief Role in Post-Jony Ive Era,"Apple Inc. will not replace its departing industrial design chief, Evans Hankey, signifying a major shift in the company's approach to product design after the departure of Jony Ive. Instead, the core industrial design team will report directly to Chief Operating Officer Jeff Williams, and veteran designers will be given expanded roles. This decision centralizes design under operations and elevates Williams, seen as a potential successor to CEO Tim Cook, while also acknowledging the challenge of finding a suitable replacement given recent departures from the design team.",Yahoo Finance,-0.139511,Neutral
AAPL,2023-02-02,Apple sales drop 5% in largest quarterly revenue decline since 2016,"Apple recorded its first year-over-year sales decline since 2019, with overall sales for the holiday quarter down 5%. CEO Tim Cook attributed this miss to a strong dollar, production issues in China affecting the iPhone 14 Pro and Pro Max, and the challenging macroeconomic environment. While iPhone and Mac sales decreased, the company saw a significant increase in iPad revenue and a 6% growth in its services business.",CNBC,-0.323964,Somewhat-Bearish
AAPL,2023-02-02,McDonald’s new strategy to bring renewable energy to its supply chain,"McDonald's has launched a new strategy to decarbonize its supply chain by signing a 189-megawatt virtual power purchase agreement (VPPA) with its five logistics partners. This deal marks the first time a corporation has acted as an anchor buyer for an aggregation deal explicitly for its suppliers, simplifying access to renewable energy for smaller companies. The initiative targets Scope 3 emissions, specifically the electricity load of its logistics supply chain in the U.S., aligning with a growing trend of corporations providing resources to help suppliers transition to clean energy.",Trellis Group (formerly GreenBiz),0.362778,Bullish
AAPL,2023-02-02,"Samsung’s next frontier: XR in partnership with Qualcomm, Google","Samsung Electronics is partnering with Qualcomm Technologies and Google LLC to enter the extended reality (XR) device market, which is projected to reach $1.39 trillion by 2030. This collaboration aims to challenge other Big Tech firms like Meta and Apple in the rapidly growing XR space. Although specific product details were not revealed, industry watchers expect Samsung to develop XR headsets utilizing Qualcomm's chipsets and Google's Android operating system, leveraging their existing smartphone collaboration.",KED Global,0.297979,Somewhat-Bullish
AAPL,2023-02-03,"Apple Q1 2023 Revenues Slowed by Exchange Rates, COVID, and Inflation","Apple's Q1 2023 financial results showed a revenue decrease of 5% and a profit decrease of 13.3% compared to the previous year, marking only the second such decline in a decade. CEO Tim Cook attributed this to foreign exchange headwinds, COVID-19 related production constraints impacting iPhone 14 Pro models, and a challenging macroeconomic environment. Despite these challenges, Apple reported strong performance in Services and iPad sales, reached 2 billion active devices globally, and avoided major layoffs seen in other tech giants.",tidbits.com,0.025933,Neutral
AAPL,2023-02-03,Meta从虚拟元宇宙重回现实,"Meta Platforms reported a mixed Q4 2022 earnings, with revenue declining year-over-year but exceeding market expectations, driven by its traditional advertising business. While net income continued to decrease, particularly due to metaverse investments in Reality Labs, the company saw growth in its user base across its platforms. Meta is now signaling a return to prioritizing its core app business and cost-cutting measures, shifting focus from its aggressive metaverse push.",新浪财经,0.092784,Neutral
AAPL,2023-02-03,Peloton Rival Zwift Bets on Hardcore Racing In Your Living Room,"Zwift Inc., an exercise app with backing from KKR, specializes in virtual cycling races, gaining popularity among avid cyclists and investors. During the pandemic, it notably provided a virtual version of the Tour de France. The platform allows users to connect their bikes to virtual worlds for training or competition from home.",Bloomberg.com,0.096028,Neutral
AAPL,2023-02-06,Calamos Investments Launches New Sustainable Equities ETF SROI,"Calamos Investments has launched the Calamos Antetokounmpo Global Sustainable Equities ETF (SROI) on NYSE ARCA, in collaboration with NBA star Giannis Antetokounmpo. This actively managed ETF aims for long-term capital appreciation by investing in quality growth companies that integrate ESG principles, utilizing both traditional financial and nonfinancial indicators. The fund will also donate a portion of its profits to charity, reflecting a commitment to community impact.",ETF Trends,0.380805,Bullish
AAPL,2023-02-06,"Corning Inc. recently cut about 1,500 jobs worldwide","Corning Inc. recently announced a workforce reduction of approximately 1,500 jobs worldwide in mid-January due to macroeconomic concerns. This cut impacts less than 2.5% of its global employees. The announcement came as the company released its fourth-quarter and full-year 2022 financial results, reporting core sales growth but anticipating a sales decline in the first quarter of 2023 partly due to COVID-19 disruptions in China.",Corning Leader,-0.174695,Somewhat-Bearish
AAPL,2023-02-06,NLRB: Apple illegally interfered with employees’ protected activity,"The National Labor Relations Board (NLRB) has found merit in five charges against Apple, alleging the company violated the National Labor Relations Act by interfering with employees' protected activities. The charges include violations related to work rules, handbook rules, confidentiality policies, and specific statements and conduct by high-level executives that ""reasonably tend to interfere with, restrain, or coerce employees in the exercise of their right to protected concerted activity."" If Apple and the charging parties do not settle, the NLRB's regional director will issue a complaint and pursue the charges before an administrative law judge.",HR Dive,-0.350364,Bearish
AAPL,2023-02-06,Purifying the ‘miracle metal’: How to decarbonize aluminium,"Aluminium, despite its versatility and recyclability, is incredibly energy-intensive to produce, contributing 2% of global man-made emissions. This article explores how a combination of renewable energy, new technologies like inert anodes and carbon capture, and extensive recycling can significantly reduce the carbon footprint of aluminium production. It also highlights the crucial role of coalitions like the First Movers Coalition and government support to overcome economic and supply chain challenges in achieving near-zero emissions.",The World Economic Forum,0.264541,Somewhat-Bullish
AAPL,2023-02-06,Sonos Is Having a Secret Sale Ahead of President's Day,"Sonos is holding a ""secret sale"" on its popular speakers and soundbars ahead of President's Day and the Super Bowl, offering significant discounts. Highlighting the rarity of Sonos sales and their premium status, the article details deals on products like the Sonos Arc and Sonos Beam Gen 2, recommending them for home theater upgrades. The sale includes individual speakers and immersive sets, but the duration and inventory are limited.",Men's Health,0.217591,Somewhat-Bullish
